date,actual,predicted
26.02.2024 22:00,0,0.425604933
26.02.2024 23:00,0,0.473467293
27.02.2024 00:00,0,0.606926736
27.02.2024 01:00,0,0.651702365
27.02.2024 02:00,0,0.720130851
27.02.2024 03:00,0,0.786459237
27.02.2024 04:00,0,0.823953917
27.02.2024 05:00,0,0.85116515
27.02.2024 06:00,0.07,0.868850701
27.02.2024 07:00,0.99,0.952979788
27.02.2024 08:00,3.16,1.928027232
27.02.2024 09:00,7.3,4.083013481
27.02.2024 10:00,9.5,8.043558803
27.02.2024 11:00,9.88,9.55314381
27.02.2024 12:00,5.85,9.241731369
27.02.2024 13:00,8.33,4.508765753
27.02.2024 14:00,6.28,7.46273624
27.02.2024 15:00,6.09,4.681584296
27.02.2024 16:00,2.42,4.609015783
27.02.2024 17:00,0.15,0.601843332
27.02.2024 18:00,0,-1.257529751
27.02.2024 19:00,0,-0.907472228
27.02.2024 20:00,0,-0.670541723
27.02.2024 21:00,0,-0.466352898
27.02.2024 22:00,0,-0.276327565
27.02.2024 23:00,0,-0.143329279
28.02.2024 00:00,0,0.060316207
28.02.2024 01:00,0,0.197022274
28.02.2024 02:00,0,0.344739827
28.02.2024 03:00,0,0.455942473
28.02.2024 04:00,0,0.559393977
28.02.2024 05:00,0,0.649164763
28.02.2024 06:00,0.45,0.725670413
28.02.2024 07:00,3.82,1.271828647
28.02.2024 08:00,7.35,4.855875032
28.02.2024 09:00,9.62,8.063290634
28.02.2024 10:00,9.86,9.630846703
28.02.2024 11:00,9.86,9.300116092
28.02.2024 12:00,9.85,8.896937486
28.02.2024 13:00,9.74,8.654852716
28.02.2024 14:00,9.59,8.146012341
28.02.2024 15:00,7.16,7.753003406
28.02.2024 16:00,3.31,4.962220131
28.02.2024 17:00,0.22,1.095188844
28.02.2024 18:00,0,-1.563313902
28.02.2024 19:00,0,-1.086510743
28.02.2024 20:00,0,-0.747795463
28.02.2024 21:00,0,-0.460346236
28.02.2024 22:00,0,-0.190410746
28.02.2024 23:00,0,0.016767506
29.02.2024 00:00,0,0.27892426
29.02.2024 01:00,0,0.477507135
29.02.2024 02:00,0,0.675715222
29.02.2024 03:00,0,0.818756756
29.02.2024 04:00,0,0.956478744
29.02.2024 05:00,0,1.073981574
29.02.2024 06:00,0.4,1.172148042
29.02.2024 07:00,3.79,1.681184583
29.02.2024 08:00,7.42,5.30987453
29.02.2024 09:00,9.64,8.631217385
29.02.2024 10:00,9.9,10.13070237
29.02.2024 11:00,9.84,9.822974298
29.02.2024 12:00,9.89,9.344709581
29.02.2024 13:00,9.87,9.129101612
29.02.2024 14:00,9.51,8.729418858
29.02.2024 15:00,7.12,8.075432501
29.02.2024 16:00,3.43,5.346084534
29.02.2024 17:00,0.28,1.341507784
29.02.2024 18:00,0,-1.140619815
29.02.2024 19:00,0,-0.747913974
29.02.2024 20:00,0,-0.421012606
29.02.2024 21:00,0,-0.155151099
29.02.2024 22:00,0,0.088721765
29.02.2024 23:00,0,0.245806833
1.03.2024 00:00,0,0.510421978
1.03.2024 01:00,0,0.657232915
1.03.2024 02:00,0,0.832704275
1.03.2024 03:00,0,0.98171098
1.03.2024 04:00,0,1.097549298
1.03.2024 05:00,0,1.231939388
1.03.2024 06:00,0.37,1.272920502
1.03.2024 07:00,2.89,1.730903886
1.03.2024 08:00,6.86,4.413074863
1.03.2024 09:00,7.68,8.236590044
1.03.2024 10:00,8.03,8.255058868
1.03.2024 11:00,8.81,8.23935162
1.03.2024 12:00,7.52,8.712572519
1.03.2024 13:00,7.35,6.898748727
1.03.2024 14:00,6.96,6.651655484
1.03.2024 15:00,3.96,6.058197217
1.03.2024 16:00,2.14,2.736959531
1.03.2024 17:00,0.06,1.186945263
1.03.2024 18:00,0,-0.697096937
1.03.2024 19:00,0,-0.281708396
1.03.2024 20:00,0,-0.073888289
1.03.2024 21:00,0,0
1.03.2024 22:00,0,0.275565797
1.03.2024 23:00,0,0.375630341
2.03.2024 00:00,,0.433608482
2.03.2024 01:00,,0.590087327
2.03.2024 02:00,,0.758198418
2.03.2024 03:00,,0.884849731
2.03.2024 04:00,,0.996465245
2.03.2024 05:00,,1.089868148
2.03.2024 06:00,,1.166074385
2.03.2024 07:00,,2.646320694
2.03.2024 08:00,,2.786466607
2.03.2024 09:00,,3.154037899
2.03.2024 10:00,,8.268134141
3.03.2024 11:00,,8.905671869
2.03.2024 12:00,,8.273358566
2.03.2024 13:00,,8.467193837
2.03.2024 14:00,,7.18438751
2.03.2024 15:00,,3.295374148
2.03.2024 16:00,,0.291478106
2.03.2024 17:00,,0.07242893
2.03.2024 18:00,,-0.248011436
2.03.2024 19:00,,-0.06089109
2.03.2024 20:00,,0.104815177
2.03.2024 21:00,,0.248854209
2.03.2024 22:00,,0.377833514
2.03.2024 23:00,,0.440708161
3.03.2024 00:00,0,0.257044625
3.03.2024 01:00,0,0.392009387
3.03.2024 02:00,0,0.537913126
3.03.2024 03:00,0,0.650274888
3.03.2024 04:00,0,0.754153158
3.03.2024 05:00,0,0.834808444
3.03.2024 06:00,0.01,0.908112464
3.03.2024 07:00,0.04,0.972685595
3.03.2024 08:00,0.2,1.046833819
3.03.2024 09:00,0.76,1.244393781
3.03.2024 10:00,0.78,1.881561598
3.03.2024 11:00,1.78,1.75792012
3.03.2024 12:00,4.59,2.794861668
3.03.2024 13:00,4.81,5.618601726
3.03.2024 14:00,7.61,5.241208878
3.03.2024 15:00,3.04,0
3.03.2024 16:00,1.4,2.390120817
3.03.2024 17:00,0.07,1.132859041
3.03.2024 18:00,0,-0.076734947
3.03.2024 19:00,0,0.091966143
3.03.2024 20:00,0,0.170354082
3.03.2024 21:00,0,0.23230697
3.03.2024 22:00,0,0.286932646
3.03.2024 23:00,0,0.292077709
4.03.2024 00:00,0,0.374798267
4.03.2024 01:00,0,0.374625419
4.03.2024 02:00,0,0.407964194
4.03.2024 03:00,0,0.457349206
4.03.2024 04:00,0,0.472961625
4.03.2024 05:00,0,0.483327658
4.03.2024 06:00,0.38,0.488578419
4.03.2024 07:00,2.53,0.897219681
4.03.2024 08:00,5.85,3.134137657
4.03.2024 09:00,9.07,6.310610779
4.03.2024 10:00,9.14,8.938992138
4.03.2024 11:00,4.91,8.275389144
4.03.2024 12:00,4.32,3.34509789
4.03.2024 13:00,1.25,3.133435466
4.03.2024 14:00,3.72,-0.162802846
4.03.2024 15:00,1.67,2.977277531
4.03.2024 16:00,1.95,0.430799384
4.03.2024 17:00,0.03,1.078654387
4.03.2024 18:00,0,-0.946231181
4.03.2024 19:00,0,-0.565880522
4.03.2024 20:00,0,-0.403497109
4.03.2024 21:00,0,-0.255501654
4.03.2024 22:00,0,-0.118353897
4.03.2024 23:00,0,0.00365169
5.03.2024 00:00,0,0.122712462
5.03.2024 01:00,0,0.237462995
5.03.2024 02:00,0,0.342699215
5.03.2024 03:00,0,0.401728932
5.03.2024 04:00,0,0.473355274
5.03.2024 05:00,0,0.534823783
5.03.2024 06:00,0.69,0.586443285
5.03.2024 07:00,3.92,1.368962124
5.03.2024 08:00,7.46,4.744746286
5.03.2024 09:00,9.72,7.962281841
5.03.2024 10:00,9.85,9.507395104
5.03.2024 11:00,9.9,9.03956448
5.03.2024 12:00,9.76,8.70118653
5.03.2024 13:00,9.85,8.209825273
5.03.2024 14:00,9.64,8.038632366
5.03.2024 15:00,6.02,7.552063861
5.03.2024 16:00,1.42,3.491855981
5.03.2024 17:00,0.14,-0.965879962
5.03.2024 18:00,0,-1.486891701
5.03.2024 19:00,0,-1.15707364
5.03.2024 20:00,0,-0.834773266
5.03.2024 21:00,0,-0.550171389
5.03.2024 22:00,0,-0.286271014
5.03.2024 23:00,0,-0.088690292
6.03.2024 00:00,0,0.179482439
6.03.2024 01:00,0,0.383546256
6.03.2024 02:00,0,0.580189786
6.03.2024 03:00,0,0.720683511
6.03.2024 04:00,0,0.860189669
6.03.2024 05:00,0,0.979985035
6.03.2024 06:00,0.41,1.081335938
6.03.2024 07:00,1.66,1.604830943
6.03.2024 08:00,4,2.940549469
6.03.2024 09:00,1.97,5.262644492
6.03.2024 10:00,1.67,2.688558994
6.03.2024 11:00,1.39,2.521253234
6.03.2024 12:00,1.44,2.225774649
6.03.2024 13:00,1.82,2.315475537
6.03.2024 14:00,1.96,2.662448872
6.03.2024 15:00,2.22,2.709988798
6.03.2024 16:00,1.12,2.909071358
6.03.2024 17:00,0.16,1.618698723
6.03.2024 18:00,0,0.711790835
6.03.2024 19:00,0,0.689538021
6.03.2024 20:00,0,0.736032455
6.03.2024 21:00,0,0.753470261
6.03.2024 22:00,0,0.76286432
6.03.2024 23:00,0,0.727780351
7.03.2024 00:00,0,0.760618536
7.03.2024 01:00,0,0.709557868
7.03.2024 02:00,0,0.693634094
7.03.2024 03:00,0,0.713182077
7.03.2024 04:00,0,0.687991484
7.03.2024 05:00,0,0.659072862
7.03.2024 06:00,0.32,0.627017225
7.03.2024 07:00,1.53,0.936074511
7.03.2024 08:00,2.6,2.144292457
7.03.2024 09:00,6.58,3.026787118
7.03.2024 10:00,5.26,6.887357666
7.03.2024 11:00,4.76,4.734739312
7.03.2024 12:00,2.94,4.124107222
7.03.2024 13:00,1.79,1.624289652
7.03.2024 14:00,2.82,0.96042816
7.03.2024 15:00,5.1,2.209243998
7.03.2024 16:00,3.57,0
7.03.2024 17:00,0.36,2.383034447
7.03.2024 18:00,0,-0.926486652
7.03.2024 19:00,0,-0.781180097
7.03.2024 20:00,0,-0.603370415
7.03.2024 21:00,0,-0.47837591
7.03.2024 22:00,0,-0.360965387
7.03.2024 23:00,0,-0.274948945
8.03.2024 00:00,0,-0.149538451
8.03.2024 01:00,0,-0.0640582
8.03.2024 02:00,0,0.036431801
8.03.2024 03:00,0,0.110575095
8.03.2024 04:00,0,0.181288941
8.03.2024 05:00,0,0.24413784
8.03.2024 06:00,0.85,0.299511438
8.03.2024 07:00,3.41,1.260285877
8.03.2024 08:00,7.86,3.898276413
8.03.2024 09:00,9.46,8.216675767
8.03.2024 10:00,9.75,9.007278681
8.03.2024 11:00,8.77,8.738518033
8.03.2024 12:00,9.75,7.286458911
8.03.2024 13:00,9.67,8.215852986
8.03.2024 14:00,8,7.713910132
8.03.2024 15:00,2.65,5.696699633
8.03.2024 16:00,1.71,0.049762259
8.03.2024 17:00,0.15,-0.084600824
8.03.2024 18:00,0,-1.410710388
8.03.2024 19:00,0,-1.071319347
8.03.2024 20:00,0,-0.762898794
8.03.2024 21:00,0,-0.493564891
8.03.2024 22:00,0,-0.243715835
8.03.2024 23:00,0,-0.017462127
9.03.2024 00:00,0,0.194826858
9.03.2024 01:00,0,0.409707695
9.03.2024 02:00,0,0.595129358
9.03.2024 03:00,0,0.700181363
9.03.2024 04:00,0,0.829231061
9.03.2024 05:00,0,0.939718395
9.03.2024 06:00,0,1.032244207
9.03.2024 07:00,0.09,1.107462236
9.03.2024 08:00,0.23,1.263228581
9.03.2024 09:00,0.85,1.440632752
9.03.2024 10:00,1.69,2.170458024
9.03.2024 11:00,0.94,2.912832452
9.03.2024 12:00,2.03,1.925637097
9.03.2024 13:00,5.85,3.140132789
9.03.2024 14:00,5.52,7.028209797
9.03.2024 15:00,2.28,5.895345056
9.03.2024 16:00,1.81,2.208948671
9.03.2024 17:00,0.35,2.058486217
9.03.2024 18:00,0,0.513758807
9.03.2024 19:00,0,0.362693509
9.03.2024 20:00,0,0.455891694
9.03.2024 21:00,0,0.49596008
9.03.2024 22:00,0,0.528280601
9.03.2024 23:00,0,0.498939872
10.03.2024 00:00,0,0.571704183
10.03.2024 01:00,0,0.524449054
10.03.2024 02:00,0,0.534955905
10.03.2024 03:00,0,0.59217393
10.03.2024 04:00,0,0.585103157
10.03.2024 05:00,0,0.58017427
10.03.2024 06:00,0.23,0.573903283
10.03.2024 07:00,1.39,0.793236732
10.03.2024 08:00,5.37,1.980879008
10.03.2024 09:00,9.85,6.023866198
10.03.2024 10:00,7.27,9.991558921
10.03.2024 11:00,6.46,6.209158849
10.03.2024 12:00,4.5,5.366701186
10.03.2024 13:00,3.78,2.968621482
10.03.2024 14:00,4.1,2.524817488
10.03.2024 15:00,4.16,2.920538128
10.03.2024 16:00,2.05,2.899393013
10.03.2024 17:00,0.18,0.588197491
10.03.2024 18:00,0,-1.064581
10.03.2024 19:00,0,-0.835595472
10.03.2024 20:00,0,-0.632215213
10.03.2024 21:00,0,-0.464369191
10.03.2024 22:00,0,-0.307921701
10.03.2024 23:00,0,-0.190333276
11.03.2024 00:00,0,-0.018111223
11.03.2024 01:00,0,0.094265574
11.03.2024 02:00,0,0.218755693
11.03.2024 03:00,0,0.300053601
11.03.2024 04:00,0,0.388267526
11.03.2024 05:00,0,0.463393987
11.03.2024 06:00,1.06,0.528982967
11.03.2024 07:00,4.55,1.723941205
11.03.2024 08:00,8.09,5.331022077
11.03.2024 09:00,9.81,8.500923582
11.03.2024 10:00,9.87,9.460990618
11.03.2024 11:00,9.85,8.992048007
11.03.2024 12:00,9.88,8.602701037
11.03.2024 13:00,9.83,8.349626906
11.03.2024 14:00,9.6,7.989708136
11.03.2024 15:00,7.29,7.527211791
11.03.2024 16:00,3.68,4.834502229
11.03.2024 17:00,0.42,1.185684783
11.03.2024 18:00,0,-1.610803997
11.03.2024 19:00,0,-1.30832847
11.03.2024 20:00,0,-0.921232726
11.03.2024 21:00,0,-0.611456731
11.03.2024 22:00,0,-0.324363711
11.03.2024 23:00,0,-0.085304599
12.03.2024 00:00,0,0.186693832
12.03.2024 01:00,0,0.408078344
12.03.2024 02:00,0,0.621800278
12.03.2024 03:00,0,0.761494038
12.03.2024 04:00,0,0.911028239
12.03.2024 05:00,0,1.038868048
12.03.2024 06:00,0.94,1.147137451
12.03.2024 07:00,3.71,2.24785043
12.03.2024 08:00,7.07,4.552337644
12.03.2024 09:00,0,6.5
12.03.2024 10:00,9.71,9.366548682
12.03.2024 11:00,9.87,9.800979555
12.03.2024 12:00,9.85,9.487470245
12.03.2024 13:00,9.88,9.236791014
12.03.2024 14:00,9.64,8.856991719
12.03.2024 15:00,7.42,8.311169607
12.03.2024 16:00,3.64,5.733014992
12.03.2024 17:00,0.47,1.875380555
12.03.2024 18:00,0,-0.914616068
12.03.2024 19:00,0,-0.721095063
12.03.2024 20:00,0,-0.370963825
12.03.2024 21:00,0,-0.103758812
12.03.2024 22:00,0,0.137950918
12.03.2024 23:00,0,0.289131059
13.03.2024 00:00,0,0.555501795
13.03.2024 01:00,0,0.694228748
13.03.2024 02:00,0,0.86628601
13.03.2024 03:00,0,1.017244427
13.03.2024 04:00,0,1.129703637
13.03.2024 05:00,0,1.222825791
13.03.2024 06:00,0.78,1.297586841
13.03.2024 07:00,3.25,2.194279604
13.03.2024 08:00,5.43,4.752747836
13.03.2024 09:00,6.7,6.644591926
13.03.2024 10:00,7.57,7.407334647
13.03.2024 11:00,6.66,7.976222003
13.03.2024 12:00,7,6.577342719
13.03.2024 13:00,5.43,6.754082571
13.03.2024 14:00,3.17,4.868237173
13.03.2024 15:00,1.51,2.516055803
13.03.2024 16:00,0.45,1.026918209
13.03.2024 17:00,0.09,0.190724305
13.03.2024 18:00,0,0.076046907
13.03.2024 19:00,0,0.166380664
13.03.2024 20:00,0,0.308781516
13.03.2024 21:00,0,0.424948148
13.03.2024 22:00,0,0.52719301
13.03.2024 23:00,0,0.56819877
14.03.2024 00:00,0,0.691556998
14.03.2024 01:00,0,0.728537617
14.03.2024 02:00,0,0.788120321
14.03.2024 03:00,0,0.845343517
14.03.2024 04:00,0,0.874374966
14.03.2024 05:00,0,0.893592318
14.03.2024 06:00,0.81,0.903510094
14.03.2024 07:00,3.27,1.777441332
14.03.2024 08:00,7.16,4.277329243
14.03.2024 09:00,8.52,7.972108229
14.03.2024 10:00,9.66,8.507713473
14.03.2024 11:00,7.61,9.235289752
14.03.2024 12:00,9.26,6.471286546
14.03.2024 13:00,8.14,8.136455903
14.03.2024 14:00,6.19,6.525574951
14.03.2024 15:00,1.03,4.364796969
14.03.2024 16:00,0.17,-1.025686159
14.03.2024 17:00,0,-1.082524155
14.03.2024 18:00,0,-0.923415052
14.03.2024 19:00,0,-0.675792908
14.03.2024 20:00,0,-0.465329611
14.03.2024 21:00,0,-0.269898735
14.03.2024 22:00,0,-0.0898769
14.03.2024 23:00,0,0.041320386
15.03.2024 00:00,0,0.223913537
15.03.2024 01:00,0,0.362623496
15.03.2024 02:00,0,0.497675607
15.03.2024 03:00,0,0.581626059
15.03.2024 04:00,0,0.672091062
15.03.2024 05:00,0,0.748900298
15.03.2024 06:00,0.21,0.812687718
15.03.2024 07:00,1.82,1.090092201
15.03.2024 08:00,3.51,2.824876049
15.03.2024 09:00,3.42,4.372648931
15.03.2024 10:00,2.42,3.901972226
15.03.2024 11:00,4.88,2.712654687
15.03.2024 12:00,4.62,5.417658096
15.03.2024 13:00,8.24,4.614361988
15.03.2024 14:00,6.49,8.391364067
15.03.2024 15:00,2.96,5.708946417
15.03.2024 16:00,0.46,1.933047259
15.03.2024 17:00,0.14,-0.301470633
15.03.2024 18:00,0,-0.194424132
15.03.2024 19:00,0,-0.17129973
15.03.2024 20:00,0,-0.024512546
15.03.2024 21:00,0,0.092615088
15.03.2024 22:00,0,0.198621224
15.03.2024 23:00,0,0.252660655
16.03.2024 00:00,0,0.377380798
16.03.2024 01:00,0,0.431237958
16.03.2024 02:00,0,0.501658347
16.03.2024 03:00,0,0.567298659
16.03.2024 04:00,0,0.611172902
16.03.2024 05:00,0,0.646123989
16.03.2024 06:00,1.23,0.672614305
16.03.2024 07:00,4.54,2.014954668
16.03.2024 08:00,7.33,5.366402347
16.03.2024 09:00,7.69,7.721565649
16.03.2024 10:00,8.25,7.278000633
16.03.2024 11:00,7.66,7.641936676
16.03.2024 12:00,3.29,6.618288425
16.03.2024 13:00,9.02,1.803923417
16.03.2024 14:00,7.73,8.477135136
16.03.2024 15:00,3.06,6.066718861
16.03.2024 16:00,1.5,1.036019793
16.03.2024 17:00,0.5,0.051978909
16.03.2024 18:00,0,-0.653040834
16.03.2024 19:00,0,-0.857554566
16.03.2024 20:00,0,-0.240568078
16.03.2024 21:00,0,-0.348314796
16.03.2024 22:00,0,-0.025507303
16.03.2024 23:00,0,-0.017741216
17.03.2024 00:00,0,0.270244354
17.03.2024 01:00,0,0.320056498
17.03.2024 02:00,0,0.467011011
17.03.2024 03:00,0,0.566418033
17.03.2024 04:00,0,0.665443433
17.03.2024 05:00,0,0.750315451
17.03.2024 06:00,0.81,0.825318881
17.03.2024 07:00,3.06,1.735606203
17.03.2024 08:00,5,4.07073906
17.03.2024 09:00,6.87,5.789481442
17.03.2024 10:00,8.47,7.251859893
17.03.2024 11:00,9.74,8.550868717
17.03.2024 12:00,9.25,9.322788833
17.03.2024 13:00,9.25,8.390253788
17.03.2024 14:00,5,8.026665195
17.03.2024 15:00,2.84,3.191909594
17.03.2024 16:00,0.82,1.40426298
17.03.2024 17:00,0.14,-0.384346335
17.03.2024 18:00,0,-0.654873787
17.03.2024 19:00,0,-0.486069121
17.03.2024 20:00,0,-0.252851334
17.03.2024 21:00,0,-0.0534883
17.03.2024 22:00,0,0.127476408
17.03.2024 23:00,0,0.256200797
18.03.2024 00:00,0,0.439122944
18.03.2024 01:00,0,0.56337641
18.03.2024 02:00,0,0.689534776
18.03.2024 03:00,0,0.779363475
18.03.2024 04:00,0,0.865045471
18.03.2024 05:00,0,0.933057292
18.03.2024 06:00,0.6,0.988410743
18.03.2024 07:00,2.26,1.662545949
18.03.2024 08:00,7.39,3.382139568
18.03.2024 09:00,5.98,8.593770952
18.03.2024 10:00,8.01,6.128405958
18.03.2024 11:00,8.17,8.184167874
18.03.2024 12:00,7.3,7.767370065
18.03.2024 13:00,3.31,6.623238397
18.03.2024 14:00,0.75,2.107620795
18.03.2024 15:00,1.6,-0.125017708
18.03.2024 16:00,0.99,1.257312095
18.03.2024 17:00,0.28,0.574445771
18.03.2024 18:00,0,-5.87E-05
18.03.2024 19:00,0,-0.070463841
18.03.2024 20:00,0,0.105871223
18.03.2024 21:00,0,0.229704346
18.03.2024 22:00,0,0.342158164
18.03.2024 23:00,0,0.410342595
19.03.2024 00:00,0,0.529278374
19.03.2024 01:00,0,0.591257703
19.03.2024 02:00,0,0.663404586
19.03.2024 03:00,0,0.720971761
19.03.2024 04:00,0,0.762875554
19.03.2024 05:00,0.03,0.794388549
19.03.2024 06:00,1.04,0.849271266
19.03.2024 07:00,4.54,1.943647924
19.03.2024 08:00,6.8,5.531526157
19.03.2024 09:00,8.14,7.284962271
19.03.2024 10:00,8.62,7.951405346
19.03.2024 11:00,7.68,8.10160353
19.03.2024 12:00,8.03,6.685139048
19.03.2024 13:00,6.86,6.921692557
19.03.2024 14:00,9.78,5.379841996
19.03.2024 15:00,6.83,8.52410528
19.03.2024 16:00,4.03,4.697841865
19.03.2024 17:00,0.66,1.985288689
19.03.2024 18:00,0,-1.197770576
19.03.2024 19:00,0,-1.217395217
19.03.2024 20:00,0,-0.859468113
19.03.2024 21:00,0,-0.604860208
19.03.2024 22:00,0,-0.368244002
19.03.2024 23:00,0,-0.196225612
20.03.2024 00:00,0,0.049992572
20.03.2024 01:00,0,0.219866923
20.03.2024 02:00,0,0.405312921
20.03.2024 03:00,0,0.540864127
20.03.2024 04:00,0,0.668989955
20.03.2024 05:00,0.05,0.780051198
20.03.2024 06:00,1.39,0.928615234
20.03.2024 07:00,3.67,2.44121382
20.03.2024 08:00,5.72,4.714095567
20.03.2024 09:00,8.08,6.497806247
20.03.2024 10:00,8.57,8.52106083
20.03.2024 11:00,8.92,8.447587013
20.03.2024 12:00,9.28,8.444929459
20.03.2024 13:00,9.84,8.688082729
20.03.2024 14:00,9.71,8.75750157
20.03.2024 15:00,5.83,8.266966187
20.03.2024 16:00,3.08,3.873349487
20.03.2024 17:00,0.54,1.412736614
20.03.2024 18:00,0,-0.819665786
20.03.2024 19:00,0,-0.803193799
20.03.2024 20:00,0,-0.457335984
20.03.2024 21:00,0,-0.202866249
20.03.2024 22:00,0,0.03038103
20.03.2024 23:00,0,0.198790782
21.03.2024 00:00,0,0.433608482
21.03.2024 01:00,0,0.590087327
21.03.2024 02:00,0,0.758198418
21.03.2024 03:00,0,0.884849731
21.03.2024 04:00,0,0.996465245
21.03.2024 05:00,0,1.089868148
21.03.2024 06:00,1.32,1.166074385
21.03.2024 07:00,1.63,2.646320694
21.03.2024 08:00,2.05,2.786466607
21.03.2024 09:00,6.9,3.154037899
21.03.2024 10:00,8.39,8.268134141
21.03.2024 11:00,8.32,8.905671869
21.03.2024 12:00,8.88,8.273358566
21.03.2024 13:00,7.97,8.467193837
21.03.2024 14:00,4.47,7.18438751
21.03.2024 15:00,1.29,3.295374148
21.03.2024 16:00,0.58,0.291478106
21.03.2024 17:00,0.05,0.07242893
21.03.2024 18:00,0,-0.248011436
21.03.2024 19:00,0,-0.06089109
21.03.2024 20:00,0,0.104815177
21.03.2024 21:00,0,0.248854209
21.03.2024 22:00,0,0.377833514
21.03.2024 23:00,0,0.440708161
22.03.2024 00:00,0,0.59241104
22.03.2024 01:00,0,0.649381936
22.03.2024 02:00,0,0.73346991
22.03.2024 03:00,0,0.81182357
22.03.2024 04:00,0,0.859943422
22.03.2024 05:00,0,0.896655997
22.03.2024 06:00,0.35,0.92266279
22.03.2024 07:00,1.07,1.315439029
22.03.2024 08:00,2.02,2.034373834
22.03.2024 09:00,5.25,2.910120233
22.03.2024 10:00,6.26,6.122143496
22.03.2024 11:00,6.88,6.566938012
22.03.2024 12:00,7.21,6.814237908
22.03.2024 13:00,3.6,6.782311456
22.03.2024 14:00,6.96,2.587850083
22.03.2024 15:00,4.89,6.607576003
22.03.2024 16:00,1.32,3.719325551
22.03.2024 17:00,0.64,0.051914719
22.03.2024 18:00,0,-0.112119516
22.03.2024 19:00,0,-0.580019129
22.03.2024 20:00,0,-0.348053865
22.03.2024 21:00,0,-0.2093639
22.03.2024 22:00,0,-0.060850013
22.03.2024 23:00,0,0.001473972
23.03.2024 00:00,0,0.172752859
23.03.2024 01:00,0,0.249939529
23.03.2024 02:00,0,0.350296141
23.03.2024 03:00,0,0.465988451
23.03.2024 04:00,0,0.480094029
23.03.2024 05:00,0.05,0.598043831
23.03.2024 06:00,1.09,0.718059579
23.03.2024 07:00,6.34,1.808985313
23.03.2024 08:00,9.52,7.297276012
23.03.2024 09:00,10,9.746344903
23.03.2024 10:00,9.79,9.193809642
23.03.2024 11:00,8.51,8.73555782
23.03.2024 12:00,9.93,7.037805143
23.03.2024 13:00,9.87,8.537698429
23.03.2024 14:00,9.63,7.965243713
23.03.2024 15:00,5,7.48031563
23.03.2024 16:00,1.31,2.344470171
23.03.2024 17:00,0.27,-0.943233651
23.03.2024 18:00,0,-1.303534562
23.03.2024 19:00,0,-1.143608318
23.03.2024 20:00,0,-0.799084789
23.03.2024 21:00,0,-0.511121761
23.03.2024 22:00,0,-0.244869645
